,ID,duration,wav,start,stop,spk_id,present_label
232635,id01681--6-o2RL8P5Dw--00065_1200_1500,18.304,/localscratch/voxceleb1/wav/id01681/6-o2RL8P5Dw/00065.wav,192000,240000,id01681,False
67469,id09171--QmS7EQtFc4s--00269_0_300,4.224,/localscratch/voxceleb1/wav/id09171/QmS7EQtFc4s/00269.wav,0,48000,id09171,False
91344,id07357--F26jnHHYQVg--00117_0_300,4.864,/localscratch/voxceleb1/wav/id07357/F26jnHHYQVg/00117.wav,0,48000,id07357,False
122772,id03039--IHNbr0Z_8TQ--00023_0_300,9.088,/localscratch/voxceleb1/wav/id03039/IHNbr0Z_8TQ/00023.wav,0,48000,id03039,False
146867,id04014--G-nevd6gt3I--00107_900_1200,15.552,/localscratch/voxceleb1/wav/id04014/G-nevd6gt3I/00107.wav,144000,192000,id04014,False
239351,id08086--_rOJjhjQY4A--00134_0_300,7.104,/localscratch/voxceleb1/wav/id08086/_rOJjhjQY4A/00134.wav,0,48000,id08086,False
22843,id02007--_OoevpPS0-k--00140_0_300,4.864,/localscratch/voxceleb1/wav/id02007/_OoevpPS0-k/00140.wav,0,48000,id02007,False
15556,id05237--0C7Vzbf0GAs--00006_300_600,6.784,/localscratch/voxceleb1/wav/id05237/0C7Vzbf0GAs/00006.wav,48000,96000,id05237,False
3297,id01387--3aEe6_3Oh54--00045_0_300,6.976,/localscratch/voxceleb1/wav/id01387/3aEe6_3Oh54/00045.wav,0,48000,id01387,False
183579,id03351--WdRhkg_Yhls--00182_300_600,12.288,/localscratch/voxceleb1/wav/id03351/WdRhkg_Yhls/00182.wav,48000,96000,id03351,False
31788,id10242--RklatOZZBxE--00002_1500_1800,18.4400625,/localscratch/voxceleb1/wav/id10242/RklatOZZBxE/00002.wav,240000,288000,id10242,False
253523,id01755--XYpRCVOPO9s--00225_600_900,10.944,/localscratch/voxceleb1/wav/id01755/XYpRCVOPO9s/00225.wav,96000,144000,id01755,False
105884,id07861--eD7yz7yBGTk--00110_0_300,11.392,/localscratch/voxceleb1/wav/id07861/eD7yz7yBGTk/00110.wav,0,48000,id07861,False
91364,id03088--vZctTE7QAMs--00442_300_600,8.192,/localscratch/voxceleb1/wav/id03088/vZctTE7QAMs/00442.wav,48000,96000,id03088,False
193491,id04757--06zF4GNBHNg--00001_0_300,7.424,/localscratch/voxceleb1/wav/id04757/06zF4GNBHNg/00001.wav,0,48000,id04757,False
148241,id04320--MaUtkRSt5oE--00177_600_900,9.024,/localscratch/voxceleb1/wav/id04320/MaUtkRSt5oE/00177.wav,96000,144000,id04320,False
61867,id09033--9RLDa4hoFWU--00116_0_300,6.336,/localscratch/voxceleb1/wav/id09033/9RLDa4hoFWU/00116.wav,0,48000,id09033,False
42021,id00979--j6TyAfwKdrY--00256_300_600,15.168,/localscratch/voxceleb1/wav/id00979/j6TyAfwKdrY/00256.wav,48000,96000,id00979,False
112563,id05058--DIitKK8_B2k--00060_0_300,5.376,/localscratch/voxceleb1/wav/id05058/DIitKK8_B2k/00060.wav,0,48000,id05058,False
201509,id10724--DP5gCFoWgGI--00003_0_300,13.3600625,/localscratch/voxceleb1/wav/id10724/DP5gCFoWgGI/00003.wav,0,48000,id10724,False
134309,id00520--h0ywKMpxclw--00214_300_600,7.424,/localscratch/voxceleb1/wav/id00520/h0ywKMpxclw/00214.wav,48000,96000,id00520,False
197713,id04639--aIeHPFqYUbo--00064_300_600,9.088,/localscratch/voxceleb1/wav/id04639/aIeHPFqYUbo/00064.wav,48000,96000,id04639,False
20325,id07726--p7l9yDbDNXM--00315_0_300,8.704,/localscratch/voxceleb1/wav/id07726/p7l9yDbDNXM/00315.wav,0,48000,id07726,False
239788,id10988--NWsXYEX4olc--00005_0_300,6.3600625,/localscratch/voxceleb1/wav/id10988/NWsXYEX4olc/00005.wav,0,48000,id10988,False
228444,id03274--_pr7YjGG02w--00346_0_300,8.768,/localscratch/voxceleb1/wav/id03274/_pr7YjGG02w/00346.wav,0,48000,id03274,False
19704,id08518--71J3lDehGoA--00064_0_300,5.504,/localscratch/voxceleb1/wav/id08518/71J3lDehGoA/00064.wav,0,48000,id08518,False
145651,id04349--R8KHXc5v6x4--00202_0_300,4.928,/localscratch/voxceleb1/wav/id04349/R8KHXc5v6x4/00202.wav,0,48000,id04349,False
70904,id06971--IUUM2Rtissg--00133_600_900,25.984,/localscratch/voxceleb1/wav/id06971/IUUM2Rtissg/00133.wav,96000,144000,id06971,False
82612,id03189--mhYaxU8eqRE--00215_0_300,19.776,/localscratch/voxceleb1/wav/id03189/mhYaxU8eqRE/00215.wav,0,48000,id03189,False
235453,id03201--lMVPPXWa6vA--00305_0_300,4.608,/localscratch/voxceleb1/wav/id03201/lMVPPXWa6vA/00305.wav,0,48000,id03201,False
30849,id02873--r-p4OEh_mnQ--00407_600_900,11.904,/localscratch/voxceleb1/wav/id02873/r-p4OEh_mnQ/00407.wav,96000,144000,id02873,False
111136,id09146--ZAPUKC6Zi8I--00029_900_1200,17.344,/localscratch/voxceleb1/wav/id09146/ZAPUKC6Zi8I/00029.wav,144000,192000,id09146,False
199076,id09230--LRFLM2Mac44--00133_1500_1800,19.648,/localscratch/voxceleb1/wav/id09230/LRFLM2Mac44/00133.wav,240000,288000,id09230,False
134495,id11027--E5ojBNZCK60--00003_0_300,6.7200625,/localscratch/voxceleb1/wav/id11027/E5ojBNZCK60/00003.wav,0,48000,id11027,False
230421,id05010--nvurcEyK1YI--00409_300_600,6.336,/localscratch/voxceleb1/wav/id05010/nvurcEyK1YI/00409.wav,48000,96000,id05010,False
42263,id04436--bmhqu8p-79E--00089_0_300,4.736,/localscratch/voxceleb1/wav/id04436/bmhqu8p-79E/00089.wav,0,48000,id04436,False
157288,id00170--p8exgDrJovg--00186_0_300,4.672,/localscratch/voxceleb1/wav/id00170/p8exgDrJovg/00186.wav,0,48000,id00170,False
5092,id06394--XqAhv3no7ew--00199_0_300,6.336,/localscratch/voxceleb1/wav/id06394/XqAhv3no7ew/00199.wav,0,48000,id06394,False
198016,id01769--m3PwKugqK1o--00343_600_900,32.064,/localscratch/voxceleb1/wav/id01769/m3PwKugqK1o/00343.wav,96000,144000,id01769,False
186726,id05241--9hhDztHjDNE--00081_300_600,6.656,/localscratch/voxceleb1/wav/id05241/9hhDztHjDNE/00081.wav,48000,96000,id05241,False
193500,id04402--a35pe_5jeEM--00073_300_600,8.192,/localscratch/voxceleb1/wav/id04402/a35pe_5jeEM/00073.wav,48000,96000,id04402,False
111907,id08122--rSzNHlgo_bw--00452_1500_1800,18.56,/localscratch/voxceleb1/wav/id08122/rSzNHlgo_bw/00452.wav,240000,288000,id08122,False
159953,id05935--3tykTCQO4-o--00036_0_300,9.408,/localscratch/voxceleb1/wav/id05935/3tykTCQO4-o/00036.wav,0,48000,id05935,False
85761,id01029--RvqpW2DRxTw--00096_600_900,10.368,/localscratch/voxceleb1/wav/id01029/RvqpW2DRxTw/00096.wav,96000,144000,id01029,False
75118,id01373--keRLjpUpXlQ--00132_0_300,4.48,/localscratch/voxceleb1/wav/id01373/keRLjpUpXlQ/00132.wav,0,48000,id01373,False
55385,id01265--SappLQB9_ig--00226_0_300,13.568,/localscratch/voxceleb1/wav/id01265/SappLQB9_ig/00226.wav,0,48000,id01265,False
89065,id03855--RltWo8qH3iQ--00123_0_300,9.92,/localscratch/voxceleb1/wav/id03855/RltWo8qH3iQ/00123.wav,0,48000,id03855,False
75259,id07776--2sYtd2AZw-s--00016_0_300,7.104,/localscratch/voxceleb1/wav/id07776/2sYtd2AZw-s/00016.wav,0,48000,id07776,False
211681,id11004--Qq_ncaVFAMs--00116_0_300,4.6800625,/localscratch/voxceleb1/wav/id11004/Qq_ncaVFAMs/00116.wav,0,48000,id11004,False
28569,id02043--_Ccj3vmww5E--00072_2100_2400,28.608,/localscratch/voxceleb1/wav/id02043/_Ccj3vmww5E/00072.wav,336000,384000,id02043,False
84416,id10447--qxgUB96ZegY--00002_0_300,8.6000625,/localscratch/voxceleb1/wav/id10447/qxgUB96ZegY/00002.wav,0,48000,id10447,False
251677,id08578--4c72jnzbdbE--00044_0_300,6.336,/localscratch/voxceleb1/wav/id08578/4c72jnzbdbE/00044.wav,0,48000,id08578,False
112733,id02455--eoflyA9qhUg--00300_300_600,6.208,/localscratch/voxceleb1/wav/id02455/eoflyA9qhUg/00300.wav,48000,96000,id02455,False
868,id03669--Nu0OxvKS3rE--00084_0_300,12.864,/localscratch/voxceleb1/wav/id03669/Nu0OxvKS3rE/00084.wav,0,48000,id03669,False
141651,id02457--o5_LuUpkj9w--00303_0_300,4.096,/localscratch/voxceleb1/wav/id02457/o5_LuUpkj9w/00303.wav,0,48000,id02457,False
27874,id07294--cjaTl-iLtV0--00050_0_300,4.992,/localscratch/voxceleb1/wav/id07294/cjaTl-iLtV0/00050.wav,0,48000,id07294,False
211889,id07809--fj0pGfA5u-8--00399_0_300,7.104,/localscratch/voxceleb1/wav/id07809/fj0pGfA5u-8/00399.wav,0,48000,id07809,False
243520,id00664--TzhJEGhnp0w--00118_1200_1500,34.688,/localscratch/voxceleb1/wav/id00664/TzhJEGhnp0w/00118.wav,192000,240000,id00664,False
16182,id04195--FF_6wjd43uc--00149_0_300,11.904,/localscratch/voxceleb1/wav/id04195/FF_6wjd43uc/00149.wav,0,48000,id04195,False
69507,id07590--7kn3WA3HDV4--00045_600_900,18.688,/localscratch/voxceleb1/wav/id07590/7kn3WA3HDV4/00045.wav,96000,144000,id07590,False
216282,id03618--FDQkeA7auy4--00041_0_300,5.312,/localscratch/voxceleb1/wav/id03618/FDQkeA7auy4/00041.wav,0,48000,id03618,False
116742,id09052--FGBRDssRvs4--00093_0_300,8.256,/localscratch/voxceleb1/wav/id09052/FGBRDssRvs4/00093.wav,0,48000,id09052,False
59262,id01355--Bde2FgNL1JQ--00041_300_600,9.664,/localscratch/voxceleb1/wav/id01355/Bde2FgNL1JQ/00041.wav,48000,96000,id01355,False
151355,id09214--8mVZUfIwcko--00011_300_600,10.56,/localscratch/voxceleb1/wav/id09214/8mVZUfIwcko/00011.wav,48000,96000,id09214,False
259659,id04855--8Qxzdi2vk_s--00026_2700_3000,31.424,/localscratch/voxceleb1/wav/id04855/8Qxzdi2vk_s/00026.wav,432000,480000,id04855,False
9091,id06684--juWL4k23ztk--00185_0_300,5.504,/localscratch/voxceleb1/wav/id06684/juWL4k23ztk/00185.wav,0,48000,id06684,False
115798,id07005--7qop5ksYioM--00064_0_300,4.032,/localscratch/voxceleb1/wav/id07005/7qop5ksYioM/00064.wav,0,48000,id07005,False
200098,id00520--CetAxKHe1aM--00033_0_300,5.568,/localscratch/voxceleb1/wav/id00520/CetAxKHe1aM/00033.wav,0,48000,id00520,False
49876,id04300--mGnQ7kHgh-w--00307_0_300,3.968,/localscratch/voxceleb1/wav/id04300/mGnQ7kHgh-w/00307.wav,0,48000,id04300,False
108867,id03488--nunux4SWk_E--00165_0_300,4.288,/localscratch/voxceleb1/wav/id03488/nunux4SWk_E/00165.wav,0,48000,id03488,False
106754,id00875--DGe0Hj5Cq2I--00055_1200_1500,20.736,/localscratch/voxceleb1/wav/id00875/DGe0Hj5Cq2I/00055.wav,192000,240000,id00875,False
114082,id06863--Inj4cRD-5f0--00101_0_300,5.056,/localscratch/voxceleb1/wav/id06863/Inj4cRD-5f0/00101.wav,0,48000,id06863,False
223390,id07236--kvgxhVG8mIw--00385_1200_1500,20.992,/localscratch/voxceleb1/wav/id07236/kvgxhVG8mIw/00385.wav,192000,240000,id07236,False
101064,id04402--zf5MZGMK1mQ--00134_0_300,6.016,/localscratch/voxceleb1/wav/id04402/zf5MZGMK1mQ/00134.wav,0,48000,id04402,False
249997,id04300--BnWhnN0Rg78--00024_0_300,4.864,/localscratch/voxceleb1/wav/id04300/BnWhnN0Rg78/00024.wav,0,48000,id04300,False
26493,id03325--LVXElT8L70Q--00061_300_600,7.36,/localscratch/voxceleb1/wav/id03325/LVXElT8L70Q/00061.wav,48000,96000,id03325,False
102232,id08623--h_fxI0DhUso--00062_300_600,6.656,/localscratch/voxceleb1/wav/id08623/h_fxI0DhUso/00062.wav,48000,96000,id08623,False
157530,id06472--i-8QLvTwh_A--00223_300_600,14.336,/localscratch/voxceleb1/wav/id06472/i-8QLvTwh_A/00223.wav,48000,96000,id06472,False
89951,id10247--IvZUrnqKZsA--00011_300_600,15.9600625,/localscratch/voxceleb1/wav/id10247/IvZUrnqKZsA/00011.wav,48000,96000,id10247,False
104162,id06114--oiot7gTiKgE--00420_1800_2100,46.016,/localscratch/voxceleb1/wav/id06114/oiot7gTiKgE/00420.wav,288000,336000,id06114,False
58519,id02361--6ftJajDGDtc--00024_0_300,6.848,/localscratch/voxceleb1/wav/id02361/6ftJajDGDtc/00024.wav,0,48000,id02361,False
151663,id08013--7tbCmlk5MxM--00017_300_600,7.744,/localscratch/voxceleb1/wav/id08013/7tbCmlk5MxM/00017.wav,48000,96000,id08013,False
214317,id05494--ru4Vqd0ewEo--00473_0_300,10.304,/localscratch/voxceleb1/wav/id05494/ru4Vqd0ewEo/00473.wav,0,48000,id05494,False
36072,id08733--HJ_cT1PZ2es--00012_0_300,4.16,/localscratch/voxceleb1/wav/id08733/HJ_cT1PZ2es/00012.wav,0,48000,id08733,False
136779,id08877--GdxfWT5bzgU--00009_0_300,3.968,/localscratch/voxceleb1/wav/id08877/GdxfWT5bzgU/00009.wav,0,48000,id08877,False
115649,id08240--tR4bsJqIles--00423_1500_1800,23.616,/localscratch/voxceleb1/wav/id08240/tR4bsJqIles/00423.wav,240000,288000,id08240,False
155618,id07238--sVKyUU0Spcw--00253_600_900,12.16,/localscratch/voxceleb1/wav/id07238/sVKyUU0Spcw/00253.wav,96000,144000,id07238,False
157409,id00473--A_C6VOtgYLE--00023_0_300,4.032,/localscratch/voxceleb1/wav/id00473/A_C6VOtgYLE/00023.wav,0,48000,id00473,False
77026,id04961--A-cURqn2Bx4--00078_300_600,7.232,/localscratch/voxceleb1/wav/id04961/A-cURqn2Bx4/00078.wav,48000,96000,id04961,False
233434,id03923--2RvJHmYbECk--00026_600_900,18.112,/localscratch/voxceleb1/wav/id03923/2RvJHmYbECk/00026.wav,96000,144000,id03923,False
57533,id08604--pasdIU4eqFE--00365_1500_1800,18.112,/localscratch/voxceleb1/wav/id08604/pasdIU4eqFE/00365.wav,240000,288000,id08604,False
113414,id03822--Z4hDOIFtX8k--00245_0_300,4.16,/localscratch/voxceleb1/wav/id03822/Z4hDOIFtX8k/00245.wav,0,48000,id03822,False
231868,id01689--E-UzxqpPLc8--00104_0_300,5.44,/localscratch/voxceleb1/wav/id01689/E-UzxqpPLc8/00104.wav,0,48000,id01689,False
76067,id01755--BBnDbNiaXFQ--00085_300_600,6.848,/localscratch/voxceleb1/wav/id01755/BBnDbNiaXFQ/00085.wav,48000,96000,id01755,False
254637,id01044--GlxPxF8SrI4--00160_1200_1500,18.304,/localscratch/voxceleb1/wav/id01044/GlxPxF8SrI4/00160.wav,192000,240000,id01044,False
138283,id04866--m7EftNm_TCo--00133_0_300,5.312,/localscratch/voxceleb1/wav/id04866/m7EftNm_TCo/00133.wav,0,48000,id04866,False
248551,id01102--9YS_03AhnMA--00080_2100_2400,52.224,/localscratch/voxceleb1/wav/id01102/9YS_03AhnMA/00080.wav,336000,384000,id01102,False
13040,id10269--PbT967mHtDE--00005_300_600,12.6000625,/localscratch/voxceleb1/wav/id10269/PbT967mHtDE/00005.wav,48000,96000,id10269,False
86428,id07993--cQy7cCU-ogc--00204_0_300,5.888,/localscratch/voxceleb1/wav/id07993/cQy7cCU-ogc/00204.wav,0,48000,id07993,False
68147,id00377--hC2gzxEeYoc--00244_0_300,14.208,/localscratch/voxceleb1/wav/id00377/hC2gzxEeYoc/00244.wav,0,48000,id00377,False
114823,id05832--GvsKzeg9zOs--00160_0_300,9.088,/localscratch/voxceleb1/wav/id05832/GvsKzeg9zOs/00160.wav,0,48000,id05832,False
44438,id10790--Zf_YwqoN184--00006_300_600,6.3200625,/localscratch/voxceleb1/wav/id10790/Zf_YwqoN184/00006.wav,48000,96000,id10790,False
235282,id00355--kpySOhzIJ-c--00234_300_600,6.464,/localscratch/voxceleb1/wav/id00355/kpySOhzIJ-c/00234.wav,48000,96000,id00355,False
18862,id01156--EtF2mqJk1Sk--00057_0_300,4.288,/localscratch/voxceleb1/wav/id01156/EtF2mqJk1Sk/00057.wav,0,48000,id01156,False
146361,id03844--4dq-wc5xe50--00004_1200_1500,23.104,/localscratch/voxceleb1/wav/id03844/4dq-wc5xe50/00004.wav,192000,240000,id03844,False
30444,id05341--P13iL0d8xms--00032_300_600,12.096,/localscratch/voxceleb1/wav/id05341/P13iL0d8xms/00032.wav,48000,96000,id05341,False
224550,id10786--bW6NQ7_tDTs--00035_1800_2100,21.3600625,/localscratch/voxceleb1/wav/id10786/bW6NQ7_tDTs/00035.wav,288000,336000,id10786,False
117429,id04163--G2JZMDwMao4--00179_300_600,7.744,/localscratch/voxceleb1/wav/id04163/G2JZMDwMao4/00179.wav,48000,96000,id04163,False
140180,id00353--hH3CvaDoVMs--00299_300_600,27.264,/localscratch/voxceleb1/wav/id00353/hH3CvaDoVMs/00299.wav,48000,96000,id00353,False
62496,id03263--ez2mhsw6EVI--00260_300_600,7.296,/localscratch/voxceleb1/wav/id03263/ez2mhsw6EVI/00260.wav,48000,96000,id03263,False
160116,id00967--OYuNl8fdr8g--00293_0_300,4.224,/localscratch/voxceleb1/wav/id00967/OYuNl8fdr8g/00293.wav,0,48000,id00967,False
129525,id08317--iGe4ilPn1Eg--00231_600_900,12.224,/localscratch/voxceleb1/wav/id08317/iGe4ilPn1Eg/00231.wav,96000,144000,id08317,False
137023,id08211--jhE1tZOtQds--00277_600_900,15.04,/localscratch/voxceleb1/wav/id08211/jhE1tZOtQds/00277.wav,96000,144000,id08211,False
162109,id07423--k3WfKs_C8Xs--00213_0_300,6.976,/localscratch/voxceleb1/wav/id07423/k3WfKs_C8Xs/00213.wav,0,48000,id07423,False
167110,id08143--DUqyApoyovU--00129_0_300,5.824,/localscratch/voxceleb1/wav/id08143/DUqyApoyovU/00129.wav,0,48000,id08143,False
121497,id06847--e99UMp6zZac--00337_0_300,5.184,/localscratch/voxceleb1/wav/id06847/e99UMp6zZac/00337.wav,0,48000,id06847,False
9357,id04540--gySGSJWAE4A--00183_300_600,8.384,/localscratch/voxceleb1/wav/id04540/gySGSJWAE4A/00183.wav,48000,96000,id04540,False
227005,id10105--wrHyTrC37FQ--00166_2700_3000,38.5200625,/localscratch/voxceleb1/wav/id10105/wrHyTrC37FQ/00166.wav,432000,480000,id10105,False
219454,id01827--VvDliNBllF0--00171_0_300,4.544,/localscratch/voxceleb1/wav/id01827/VvDliNBllF0/00171.wav,0,48000,id01827,False
243525,id00664--TzhJEGhnp0w--00118_2700_3000,34.688,/localscratch/voxceleb1/wav/id00664/TzhJEGhnp0w/00118.wav,432000,480000,id00664,False
106393,id06311--AGaT6D65MRI--00033_0_300,11.904,/localscratch/voxceleb1/wav/id06311/AGaT6D65MRI/00033.wav,0,48000,id06311,False
250055,id10473--9kdhqwjynVw--00005_1200_1500,17.5600625,/localscratch/voxceleb1/wav/id10473/9kdhqwjynVw/00005.wav,192000,240000,id10473,False
116962,id08024--4FvAcLJF8YU--00006_600_900,12.416,/localscratch/voxceleb1/wav/id08024/4FvAcLJF8YU/00006.wav,96000,144000,id08024,False
114520,id06418--mSu81zOCXV8--00139_0_300,4.288,/localscratch/voxceleb1/wav/id06418/mSu81zOCXV8/00139.wav,0,48000,id06418,False
228107,id03976--y9BDsQg6qJs--00374_900_1200,17.856,/localscratch/voxceleb1/wav/id03976/y9BDsQg6qJs/00374.wav,144000,192000,id03976,False
55348,id00064--GTI37BpEZ1c--00194_0_300,8.128,/localscratch/voxceleb1/wav/id00064/GTI37BpEZ1c/00194.wav,0,48000,id00064,False
250240,id04207--01EO-Nk3OTE--00002_0_300,7.488,/localscratch/voxceleb1/wav/id04207/01EO-Nk3OTE/00002.wav,0,48000,id04207,False
35970,id11049--bW17H-OTZqg--00006_300_600,7.4000625,/localscratch/voxceleb1/wav/id11049/bW17H-OTZqg/00006.wav,48000,96000,id11049,False
4683,id06696--2c8OfEWGzVQ--00031_300_600,9.984,/localscratch/voxceleb1/wav/id06696/2c8OfEWGzVQ/00031.wav,48000,96000,id06696,False
118491,id07708--njCIlDDkPDU--00445_300_600,8.448,/localscratch/voxceleb1/wav/id07708/njCIlDDkPDU/00445.wav,48000,96000,id07708,False
44838,id01629--Qbs4ypQGZPI--00040_1200_1500,17.024,/localscratch/voxceleb1/wav/id01629/Qbs4ypQGZPI/00040.wav,192000,240000,id01629,False
68922,id03460--4CnDWySwIUE--00022_0_300,15.744,/localscratch/voxceleb1/wav/id03460/4CnDWySwIUE/00022.wav,0,48000,id03460,False
175021,id06875--Ko7cn5seXy4--00110_600_900,11.584,/localscratch/voxceleb1/wav/id06875/Ko7cn5seXy4/00110.wav,96000,144000,id06875,False
86474,id04042--_9V0Ewy4p3g--00165_600_900,13.184,/localscratch/voxceleb1/wav/id04042/_9V0Ewy4p3g/00165.wav,96000,144000,id04042,False
79349,id02953--PP00h8Q6-Ss--00086_300_600,10.304,/localscratch/voxceleb1/wav/id02953/PP00h8Q6-Ss/00086.wav,48000,96000,id02953,False
204777,id03788--Y9n4064cD0w--00145_0_300,11.136,/localscratch/voxceleb1/wav/id03788/Y9n4064cD0w/00145.wav,0,48000,id03788,False
157047,id08651--f2i7mVmtZaQ--00063_2100_2400,24.32,/localscratch/voxceleb1/wav/id08651/f2i7mVmtZaQ/00063.wav,336000,384000,id08651,False
45506,id03786--sElSlK5vUqU--00462_0_300,8.512,/localscratch/voxceleb1/wav/id03786/sElSlK5vUqU/00462.wav,0,48000,id03786,False
260497,id08904--7xo8Rxnw8eM--00081_0_300,4.224,/localscratch/voxceleb1/wav/id08904/7xo8Rxnw8eM/00081.wav,0,48000,id08904,False
129027,id03788--Js29uX27Gkw--00118_300_600,6.208,/localscratch/voxceleb1/wav/id03788/Js29uX27Gkw/00118.wav,48000,96000,id03788,False
103451,id01423--n2upsnikgCQ--00209_300_600,9.792,/localscratch/voxceleb1/wav/id01423/n2upsnikgCQ/00209.wav,48000,96000,id01423,False
146349,id04273--lg8sGfXKWek--00095_0_300,5.952,/localscratch/voxceleb1/wav/id04273/lg8sGfXKWek/00095.wav,0,48000,id04273,False
178325,id02987--7xRj8S-72bs--00086_1500_1800,46.976,/localscratch/voxceleb1/wav/id02987/7xRj8S-72bs/00086.wav,240000,288000,id02987,False
167345,id00891--Y1zZTkerTYc--00196_0_300,11.008,/localscratch/voxceleb1/wav/id00891/Y1zZTkerTYc/00196.wav,0,48000,id00891,False
241900,id10513--cNKDSeXivmQ--00021_0_300,7.5200625,/localscratch/voxceleb1/wav/id10513/cNKDSeXivmQ/00021.wav,0,48000,id10513,False
130942,id00942--xol66U65hEk--00456_300_600,6.848,/localscratch/voxceleb1/wav/id00942/xol66U65hEk/00456.wav,48000,96000,id00942,False
59271,id04560--xG6s8s8yW_Y--00457_0_300,6.784,/localscratch/voxceleb1/wav/id04560/xG6s8s8yW_Y/00457.wav,0,48000,id04560,False
164407,id03338--aPBqR47Kq78--00150_0_300,5.568,/localscratch/voxceleb1/wav/id03338/aPBqR47Kq78/00150.wav,0,48000,id03338,False
14578,id10078--g5j9VN3SMTc--00001_600_900,11.6400625,/localscratch/voxceleb1/wav/id10078/g5j9VN3SMTc/00001.wav,96000,144000,id10078,False
7776,id10753--RNOrbahjFtk--00013_600_900,9.3600625,/localscratch/voxceleb1/wav/id10753/RNOrbahjFtk/00013.wav,96000,144000,id10753,False
258577,id10826--kSOvDX4n_IE--00002_0_300,12.0400625,/localscratch/voxceleb1/wav/id10826/kSOvDX4n_IE/00002.wav,0,48000,id10826,False
236800,id06617--mePX1eGKQOo--00467_300_600,6.464,/localscratch/voxceleb1/wav/id06617/mePX1eGKQOo/00467.wav,48000,96000,id06617,False
115558,id09025--aoyTTy0RBVs--00025_0_300,7.104,/localscratch/voxceleb1/wav/id09025/aoyTTy0RBVs/00025.wav,0,48000,id09025,False
175790,id05351--oqxLAh7CI7A--00049_0_300,4.48,/localscratch/voxceleb1/wav/id05351/oqxLAh7CI7A/00049.wav,0,48000,id05351,False
229701,id03445--CD2arou7UR0--00079_300_600,10.176,/localscratch/voxceleb1/wav/id03445/CD2arou7UR0/00079.wav,48000,96000,id03445,False
65988,id07775--2liAmMm1o18--00005_300_600,11.84,/localscratch/voxceleb1/wav/id07775/2liAmMm1o18/00005.wav,48000,96000,id07775,False
152638,id04597--9qplJu9W2S8--00005_300_600,7.808,/localscratch/voxceleb1/wav/id04597/9qplJu9W2S8/00005.wav,48000,96000,id04597,False
158006,id00946--V9-aXZ8CV6U--00144_0_300,4.16,/localscratch/voxceleb1/wav/id00946/V9-aXZ8CV6U/00144.wav,0,48000,id00946,False
149183,id08454--qKic3Gl5FLU--00210_0_300,5.056,/localscratch/voxceleb1/wav/id08454/qKic3Gl5FLU/00210.wav,0,48000,id08454,False
85496,id03976--GViQ_9sGthU--00119_900_1200,13.312,/localscratch/voxceleb1/wav/id03976/GViQ_9sGthU/00119.wav,144000,192000,id03976,False
107698,id10326--NKOA_Q89wDM--00056_0_300,6.6800625,/localscratch/voxceleb1/wav/id10326/NKOA_Q89wDM/00056.wav,0,48000,id10326,False
232059,id06843--D_s9UaYPSGM--00066_0_300,4.288,/localscratch/voxceleb1/wav/id06843/D_s9UaYPSGM/00066.wav,0,48000,id06843,False
31764,id02591--hgGJvZOwoog--00148_300_600,14.656,/localscratch/voxceleb1/wav/id02591/hgGJvZOwoog/00148.wav,48000,96000,id02591,False
89668,id05920--UJHJIho8CUQ--00167_300_600,7.808,/localscratch/voxceleb1/wav/id05920/UJHJIho8CUQ/00167.wav,48000,96000,id05920,False
246767,id07846--jwGJJDFqc_4--00242_0_300,5.504,/localscratch/voxceleb1/wav/id07846/jwGJJDFqc_4/00242.wav,0,48000,id07846,False
241592,id03618--NpxCtSyNAgw--00089_3000_3300,36.608,/localscratch/voxceleb1/wav/id03618/NpxCtSyNAgw/00089.wav,480000,528000,id03618,False
63284,id08936--aDmS1JFWq4c--00243_0_300,6.592,/localscratch/voxceleb1/wav/id08936/aDmS1JFWq4c/00243.wav,0,48000,id08936,False
193903,id06837--txJI-vEmnk0--00139_0_300,28.416,/localscratch/voxceleb1/wav/id06837/txJI-vEmnk0/00139.wav,0,48000,id06837,False
184603,id07421--Cdj7sbPB6iw--00084_600_900,12.224,/localscratch/voxceleb1/wav/id07421/Cdj7sbPB6iw/00084.wav,96000,144000,id07421,False
131399,id05919--eGbevTJW6bs--00119_0_300,4.416,/localscratch/voxceleb1/wav/id05919/eGbevTJW6bs/00119.wav,0,48000,id05919,False
167982,id06109--jBknm3HgBVU--00417_600_900,11.008,/localscratch/voxceleb1/wav/id06109/jBknm3HgBVU/00417.wav,96000,144000,id06109,False
8642,id10943--4DSO60d5IcA--00003_0_300,5.8000625,/localscratch/voxceleb1/wav/id10943/4DSO60d5IcA/00003.wav,0,48000,id10943,False
155152,id02388--_Tj-VRsdOYM--00037_0_300,4.608,/localscratch/voxceleb1/wav/id02388/_Tj-VRsdOYM/00037.wav,0,48000,id02388,False
85178,id03898--4Hs157MAzuo--00034_0_300,5.952,/localscratch/voxceleb1/wav/id03898/4Hs157MAzuo/00034.wav,0,48000,id03898,False
99441,id01317--jeVyp98z7Dw--00336_600_900,28.288,/localscratch/voxceleb1/wav/id01317/jeVyp98z7Dw/00336.wav,96000,144000,id01317,False
242144,id00918--BXtWmKjfJ8A--00117_0_300,4.608,/localscratch/voxceleb1/wav/id00918/BXtWmKjfJ8A/00117.wav,0,48000,id00918,False
