,ID,duration,wav,start,stop,spk_id,label
138694,id10715--pCkz5N0a0RY--00002_600_900,11.5200625,id10715/pCkz5N0a0RY/00002.wav,96000,144000,id10715,0.0
76158,id10709--QOqzGz5CAX4--00004_0_300,6.8000625,id10709/QOqzGz5CAX4/00004.wav,0,48000,id10709,0.0
158489,id10769--eCA5o-Nnfuo--00035_0_300,6.1600625,id10769/eCA5o-Nnfuo/00035.wav,0,48000,id10769,0.0
84901,id10938--YVIZW1mUgx0--00001_900_1200,14.0400625,id10938/YVIZW1mUgx0/00001.wav,144000,192000,id10938,0.0
239513,id11155--YSMtQhEt7f0--00013_2100_2400,25.2400625,id11155/YSMtQhEt7f0/00013.wav,336000,384000,id11155,0.0
253968,id10979--AW4p0NiQ2j0--00005_600_900,10.8400625,id10979/AW4p0NiQ2j0/00005.wav,96000,144000,id10979,0.0
11771,id10862--2bn9i9re2yI--00018_300_600,6.0000625,id10862/2bn9i9re2yI/00018.wav,48000,96000,id10862,0.0
230487,id10870--KK6k_PziFI8--00026_0_300,6.1600625,id10870/KK6k_PziFI8/00026.wav,0,48000,id10870,0.0
230502,id10587--31ZR8xeMUCA--00016_0_300,4.0400625,id10587/31ZR8xeMUCA/00016.wav,0,48000,id10587,0.0
73004,id10062--J_0mv63BdP0--00004_2100_2400,34.4000625,id10062/J_0mv63BdP0/00004.wav,336000,384000,id10062,0.0
258840,id10982--7St2zN2-1v4--00008_0_300,8.2800625,id10982/7St2zN2-1v4/00008.wav,0,48000,id10982,0.0
39773,id10986--lFEBeMFuL_M--00108_0_300,11.3600625,id10986/lFEBeMFuL_M/00108.wav,0,48000,id10986,0.0
41406,id11030--6XPAvaEeMcI--00022_0_300,8.9600625,id11030/6XPAvaEeMcI/00022.wav,0,48000,id11030,0.0
111246,id10269--SRf1J1XtZPM--00001_0_300,5.4800625,id10269/SRf1J1XtZPM/00001.wav,0,48000,id10269,0.0
65236,id10482--M8hvFMX1xEA--00041_0_300,4.4800625,id10482/M8hvFMX1xEA/00041.wav,0,48000,id10482,0.0
15527,id10181--ViXS9e3V2mg--00002_1500_1800,29.0000625,id10181/ViXS9e3V2mg/00002.wav,240000,288000,id10181,0.0
103476,id10372--8g7Mj1Cfn5k--00001_0_300,4.6800625,id10372/8g7Mj1Cfn5k/00001.wav,0,48000,id10372,0.0
227577,id10053--whMJs28Tu_s--00005_0_300,20.0400625,id10053/whMJs28Tu_s/00005.wav,0,48000,id10053,0.0
216426,id11027--uNKHElTLfNA--00009_600_900,9.8400625,id11027/uNKHElTLfNA/00009.wav,96000,144000,id11027,0.0
167738,id10699--ryXN-FyNMUw--00001_0_300,4.6800625,id10699/ryXN-FyNMUw/00001.wav,0,48000,id10699,0.0
194450,id10724--XVoRDzwHwDU--00011_600_900,26.8400625,id10724/XVoRDzwHwDU/00011.wav,96000,144000,id10724,0.0
18472,id11232--bbqPJCnn-50--00005_300_600,6.8400625,id11232/bbqPJCnn-50/00005.wav,48000,96000,id11232,0.0
230814,id10330--CbF8AurFLR8--00019_300_600,6.2800625,id10330/CbF8AurFLR8/00019.wav,48000,96000,id10330,0.0
145691,id10325--wCYGls_Gib8--00010_0_300,4.6400625,id10325/wCYGls_Gib8/00010.wav,0,48000,id10325,0.0
209601,id10885--8V52SLc8oOo--00005_600_900,15.1600625,id10885/8V52SLc8oOo/00005.wav,96000,144000,id10885,0.0
121768,id10203--8Xtc1VTcDwg--00002_300_600,7.0400625,id10203/8Xtc1VTcDwg/00002.wav,48000,96000,id10203,0.0
228603,id10908--N6LtIGBSLmw--00001_1500_1800,22.5600625,id10908/N6LtIGBSLmw/00001.wav,240000,288000,id10908,0.0
198369,id11072--kD5y0G6WaSI--00052_0_300,5.0000625,id11072/kD5y0G6WaSI/00052.wav,0,48000,id11072,0.0
249182,id10615--BpGNEAnuqdw--00003_300_600,6.4000625,id10615/BpGNEAnuqdw/00003.wav,48000,96000,id10615,0.0
61648,id10631--tLq_QITBFVA--00004_300_600,6.6000625,id10631/tLq_QITBFVA/00004.wav,48000,96000,id10631,0.0
196911,id10672--yHdOKC5Kevc--00009_600_900,17.4800625,id10672/yHdOKC5Kevc/00009.wav,96000,144000,id10672,0.0
68726,id10449--qmH_9xD9Ftg--00006_1800_2100,25.6400625,id10449/qmH_9xD9Ftg/00006.wav,288000,336000,id10449,0.0
53648,id10473--lbIhDYVHIiI--00005_300_600,9.3600625,id10473/lbIhDYVHIiI/00005.wav,48000,96000,id10473,0.0
24374,id10167--TQpK-Q7YPD8--00022_2100_2400,49.6400625,id10167/TQpK-Q7YPD8/00022.wav,336000,384000,id10167,0.0
137848,id11161--XGk-BLMX2PQ--00002_0_300,9.2400625,id11161/XGk-BLMX2PQ/00002.wav,0,48000,id11161,0.0
138589,id11230--ADLO9eWGUIY--00006_300_600,7.0400625,id11230/ADLO9eWGUIY/00006.wav,48000,96000,id11230,0.0
227000,id10105--wrHyTrC37FQ--00166_1200_1500,38.5200625,id10105/wrHyTrC37FQ/00166.wav,192000,240000,id10105,0.0
80272,id10900--GOYU68Av1RE--00002_1200_1500,32.0400625,id10900/GOYU68Av1RE/00002.wav,192000,240000,id10900,0.0
209879,id10806--NKJp3rNrMnY--00035_300_600,22.0800625,id10806/NKJp3rNrMnY/00035.wav,48000,96000,id10806,0.0
241665,id10203--9JD776LZPrA--00011_0_300,33.2400625,id10203/9JD776LZPrA/00011.wav,0,48000,id10203,0.0
100191,id10500--V5MSKuwJVso--00025_300_600,18.9600625,id10500/V5MSKuwJVso/00025.wav,48000,96000,id10500,0.0
51493,id10960--Mmn1uSlRMAo--00001_0_300,9.2800625,id10960/Mmn1uSlRMAo/00001.wav,0,48000,id10960,0.0
252851,id10518--RY8YIwAr24g--00004_0_300,7.5600625,id10518/RY8YIwAr24g/00004.wav,0,48000,id10518,0.0
90203,id11182--v59mVVRg-f4--00012_0_300,12.6000625,id11182/v59mVVRg-f4/00012.wav,0,48000,id11182,0.0
158140,id10790--JKzIbIQSxGM--00008_900_1200,14.1600625,id10790/JKzIbIQSxGM/00008.wav,144000,192000,id10790,0.0
200045,id10711--uzSgWFeQp5E--00005_600_900,11.7600625,id10711/uzSgWFeQp5E/00005.wav,96000,144000,id10711,0.0
56722,id10921--B8oFwcURrps--00052_300_600,7.5600625,id10921/B8oFwcURrps/00052.wav,48000,96000,id10921,0.0
120838,id10088--zqtRF50lhsQ--00004_900_1200,16.1200625,id10088/zqtRF50lhsQ/00004.wav,144000,192000,id10088,0.0
251816,id10710--VFyPhJmxazI--00007_1200_1500,16.6000625,id10710/VFyPhJmxazI/00007.wav,192000,240000,id10710,0.0
151201,id10423--jWWsJmK7z9c--00025_900_1200,15.2400625,id10423/jWWsJmK7z9c/00025.wav,144000,192000,id10423,0.0
135408,id11062--10F5LexYsJo--00004_300_600,11.7200625,id11062/10F5LexYsJo/00004.wav,48000,96000,id11062,0.0
172400,id10136--nev-br2cThg--00007_300_600,12.0000625,id10136/nev-br2cThg/00007.wav,48000,96000,id10136,0.0
15357,id10825--jBaNX_JLYM8--00005_0_300,7.0000625,id10825/jBaNX_JLYM8/00005.wav,0,48000,id10825,0.0
35469,id10963--v0xMt1r5tCE--00003_0_300,22.7600625,id10963/v0xMt1r5tCE/00003.wav,0,48000,id10963,0.0
158688,id10564--VC8fXCZgz68--00001_600_900,12.0000625,id10564/VC8fXCZgz68/00001.wav,96000,144000,id10564,0.0
85967,id11030--WC6BVN34xmQ--00005_0_300,4.2000625,id11030/WC6BVN34xmQ/00005.wav,0,48000,id11030,0.0
23773,id10643--0FswKIj5zJc--00003_0_300,15.8800625,id10643/0FswKIj5zJc/00003.wav,0,48000,id10643,0.0
211137,id10254--hW2IIgCvX54--00055_0_300,6.7600625,id10254/hW2IIgCvX54/00055.wav,0,48000,id10254,0.0
74192,id10343--DbN5tyZ5IvE--00015_900_1200,13.8000625,id10343/DbN5tyZ5IvE/00015.wav,144000,192000,id10343,0.0
64092,id10656--FXAlX3MpvZQ--00001_0_300,6.8400625,id10656/FXAlX3MpvZQ/00001.wav,0,48000,id10656,0.0
47772,id10907--CzidftOsE5c--00029_300_600,8.2400625,id10907/CzidftOsE5c/00029.wav,48000,96000,id10907,0.0
73679,id10842--xweajiV4unc--00003_900_1200,12.4800625,id10842/xweajiV4unc/00003.wav,144000,192000,id10842,0.0
255101,id10037--mtZxH5QKNcY--00011_300_600,8.5200625,id10037/mtZxH5QKNcY/00011.wav,48000,96000,id10037,0.0
163944,id10785--AwYYvj1D24g--00003_0_300,8.8000625,id10785/AwYYvj1D24g/00003.wav,0,48000,id10785,0.0
212240,id11248--hmXTAGX2gyE--00009_0_300,7.4400625,id11248/hmXTAGX2gyE/00009.wav,0,48000,id11248,0.0
192266,id11070--RJKreNUqluw--00004_300_600,8.2400625,id11070/RJKreNUqluw/00004.wav,48000,96000,id11070,0.0
42155,id10678--WETZJAaxNKw--00026_1200_1500,15.4000625,id10678/WETZJAaxNKw/00026.wav,192000,240000,id10678,0.0
35160,id10796--PppmFzPOBwU--00001_900_1200,13.7600625,id10796/PppmFzPOBwU/00001.wav,144000,192000,id10796,0.0
3060,id10210--yWfjqLE9DbI--00004_0_300,4.2800625,id10210/yWfjqLE9DbI/00004.wav,0,48000,id10210,0.0
123963,id11031--gWXSOM6kU5M--00013_300_600,11.0800625,id11031/gWXSOM6kU5M/00013.wav,48000,96000,id11031,0.0
62850,id10211--0eC-b94qR-U--00001_0_300,4.1200625,id10211/0eC-b94qR-U/00001.wav,0,48000,id10211,0.0
94539,id10364--rYv5ZQY-v8g--00001_0_300,4.6400625,id10364/rYv5ZQY-v8g/00001.wav,0,48000,id10364,0.0
81244,id11039--B3RmXeu0CFM--00015_1200_1500,16.8800625,id11039/B3RmXeu0CFM/00015.wav,192000,240000,id11039,0.0
107981,id10935--IsDHxbLR6fE--00099_0_300,10.0400625,id10935/IsDHxbLR6fE/00099.wav,0,48000,id10935,0.0
13136,id10631--_XM3oFWkBd8--00001_1200_1500,19.0000625,id10631/_XM3oFWkBd8/00001.wav,192000,240000,id10631,0.0
222031,id10222--kCV1i3qhM38--00014_300_600,10.5600625,id10222/kCV1i3qhM38/00014.wav,48000,96000,id10222,0.0
67525,id10850--z6u3nL8IRwY--00004_0_300,12.5200625,id10850/z6u3nL8IRwY/00004.wav,0,48000,id10850,0.0
243324,id10710--faoz-h9t4zE--00013_0_300,12.5600625,id10710/faoz-h9t4zE/00013.wav,0,48000,id10710,0.0
94138,id10326--NKOA_Q89wDM--00066_2100_2400,25.8800625,id10326/NKOA_Q89wDM/00066.wav,336000,384000,id10326,0.0
776,id10474--EhRbjkkUygc--00001_900_1200,14.8800625,id10474/EhRbjkkUygc/00001.wav,144000,192000,id10474,0.0
204239,id10677--WYOnst9aUYI--00004_600_900,12.6000625,id10677/WYOnst9aUYI/00004.wav,96000,144000,id10677,0.0
170600,id10690--yvdFsYHQZjM--00009_0_300,5.3200625,id10690/yvdFsYHQZjM/00009.wav,0,48000,id10690,0.0
12087,id10850--z6u3nL8IRwY--00007_600_900,13.0800625,id10850/z6u3nL8IRwY/00007.wav,96000,144000,id10850,0.0
234322,id11171--NaYAwCo1dR8--00003_0_300,6.7600625,id11171/NaYAwCo1dR8/00003.wav,0,48000,id11171,0.0
55215,id11190--8WDi6kzNWr4--00002_0_300,6.9200625,id11190/8WDi6kzNWr4/00002.wav,0,48000,id11190,0.0
236884,id10254--o-1VvanDau4--00003_0_300,8.4400625,id10254/o-1VvanDau4/00003.wav,0,48000,id10254,0.0
204351,id10872--kqsE10qyviA--00001_0_300,4.0000625,id10872/kqsE10qyviA/00001.wav,0,48000,id10872,0.0
124419,id10434--euCFWBbLTAs--00023_300_600,14.6400625,id10434/euCFWBbLTAs/00023.wav,48000,96000,id10434,0.0
36002,id10470--4dPZAlWNv1I--00004_300_600,6.3600625,id10470/4dPZAlWNv1I/00004.wav,48000,96000,id10470,0.0
134759,id10858--XJq32ejsjk0--00020_0_300,4.7600625,id10858/XJq32ejsjk0/00020.wav,0,48000,id10858,0.0
54368,id10147--WAxA3k1-Npc--00001_300_600,6.2400625,id10147/WAxA3k1-Npc/00001.wav,48000,96000,id10147,0.0
163331,id10758--SYK-37GSJWM--00001_0_300,12.2400625,id10758/SYK-37GSJWM/00001.wav,0,48000,id10758,0.0
63385,id10414--a238Xlpr4LE--00004_300_600,6.3200625,id10414/a238Xlpr4LE/00004.wav,48000,96000,id10414,0.0
182784,id10331--mTAlUFzJ3jQ--00003_600_900,14.0000625,id10331/mTAlUFzJ3jQ/00003.wav,96000,144000,id10331,0.0
74122,id11237--ETJBB-_ghng--00004_0_300,7.6000625,id11237/ETJBB-_ghng/00004.wav,0,48000,id11237,0.0
84330,id10382--l-EXYid_E_w--00012_0_300,7.7600625,id10382/l-EXYid_E_w/00012.wav,0,48000,id10382,0.0
51064,id10927--bA3gUpox2qU--00001_0_300,9.4400625,id10927/bA3gUpox2qU/00001.wav,0,48000,id10927,0.0
17633,id10779--zL3UsopS7yg--00015_2400_2700,31.7200625,id10779/zL3UsopS7yg/00015.wav,384000,432000,id10779,0.0
196216,id11160--4DtWC5AtbRY--00010_600_900,10.0400625,id11160/4DtWC5AtbRY/00010.wav,96000,144000,id11160,0.0
137758,id10919--VDjXBwkTaG8--00010_300_600,12.4800625,id10919/VDjXBwkTaG8/00010.wav,48000,96000,id10919,0.0
130046,id10261--t5UfDfnFyl0--00002_300_600,8.9200625,id10261/t5UfDfnFyl0/00002.wav,48000,96000,id10261,0.0
136521,id10379--McLz77opBog--00009_1200_1500,26.2400625,id10379/McLz77opBog/00009.wav,192000,240000,id10379,0.0
26842,id11230--oCyLvUJqHWs--00001_0_300,3.9600625,id11230/oCyLvUJqHWs/00001.wav,0,48000,id11230,0.0
203239,id10940--aIbIL35rBQo--00003_0_300,6.6800625,id10940/aIbIL35rBQo/00003.wav,0,48000,id10940,0.0
31977,id10374--BgwhzEfL_IM--00006_300_600,6.4000625,id10374/BgwhzEfL_IM/00006.wav,48000,96000,id10374,0.0
219841,id11045--nSVGN2__oAk--00003_0_300,12.4800625,id11045/nSVGN2__oAk/00003.wav,0,48000,id11045,0.0
230640,id11208--3yANsJPsZzM--00004_300_600,6.5600625,id11208/3yANsJPsZzM/00004.wav,48000,96000,id11208,0.0
78465,id10635--9DVX_4LZ-D4--00073_300_600,15.6400625,id10635/9DVX_4LZ-D4/00073.wav,48000,96000,id10635,0.0
77858,id10665--cOP0JVZogmA--00005_300_600,8.2400625,id10665/cOP0JVZogmA/00005.wav,48000,96000,id10665,0.0
136519,id10379--McLz77opBog--00009_600_900,26.2400625,id10379/McLz77opBog/00009.wav,96000,144000,id10379,0.0
24137,id10645--tPaLgFxEjFo--00017_0_300,4.9200625,id10645/tPaLgFxEjFo/00017.wav,0,48000,id10645,0.0
199714,id10945--ceG1c9eh0Kc--00005_300_600,19.3600625,id10945/ceG1c9eh0Kc/00005.wav,48000,96000,id10945,0.0
109599,id10786--bW6NQ7_tDTs--00046_300_600,6.3600625,id10786/bW6NQ7_tDTs/00046.wav,48000,96000,id10786,0.0
237705,id11060--_GiXdhxaZRk--00003_0_300,5.2400625,id11060/_GiXdhxaZRk/00003.wav,0,48000,id11060,0.0
7271,id10982--aKeH0RNU-QA--00007_0_300,12.3600625,id10982/aKeH0RNU-QA/00007.wav,0,48000,id10982,0.0
147488,id10039--e93OOf47Qak--00019_1200_1500,25.6800625,id10039/e93OOf47Qak/00019.wav,192000,240000,id10039,0.0
47658,id10587--5ogrwZ800Uo--00015_900_1200,12.6400625,id10587/5ogrwZ800Uo/00015.wav,144000,192000,id10587,0.0
169577,id10463--VwjR5y1bzYA--00005_300_600,9.0000625,id10463/VwjR5y1bzYA/00005.wav,48000,96000,id10463,0.0
167712,id11065--XhaEuVtX4cg--00003_0_300,5.2800625,id11065/XhaEuVtX4cg/00003.wav,0,48000,id11065,0.0
20706,id10359--IHcad1-sNbk--00004_600_900,9.8400625,id10359/IHcad1-sNbk/00004.wav,96000,144000,id10359,0.0
70610,id10685--KavJCGM_peg--00002_0_300,4.2000625,id10685/KavJCGM_peg/00002.wav,0,48000,id10685,0.0
246646,id10018--RM55SnIw2uQ--00007_0_300,7.2800625,id10018/RM55SnIw2uQ/00007.wav,0,48000,id10018,0.0
58708,id10655--c5EgPXj1Qdc--00004_0_300,7.5200625,id10655/c5EgPXj1Qdc/00004.wav,0,48000,id10655,0.0
168888,id10792--Tu93GN3FWwo--00006_600_900,20.0800625,id10792/Tu93GN3FWwo/00006.wav,96000,144000,id10792,0.0
104010,id10361--_JAlOTl84yc--00016_300_600,9.8800625,id10361/_JAlOTl84yc/00016.wav,48000,96000,id10361,0.0
148037,id10929--rv_Xkz9zepI--00074_0_300,5.5600625,id10929/rv_Xkz9zepI/00074.wav,0,48000,id10929,0.0
30579,id11244--8KU6g7NB-L0--00013_0_300,5.7200625,id11244/8KU6g7NB-L0/00013.wav,0,48000,id11244,0.0
163722,id10714--28N1nzPzVZo--00002_0_300,12.5200625,id10714/28N1nzPzVZo/00002.wav,0,48000,id10714,0.0
196989,id10140--G9lL7PEKcBs--00015_0_300,9.6800625,id10140/G9lL7PEKcBs/00015.wav,0,48000,id10140,0.0
449,id10322--cDvYOlfbI7Q--00004_0_300,4.6000625,id10322/cDvYOlfbI7Q/00004.wav,0,48000,id10322,0.0
87571,id10534--1znhoCTZ_SQ--00004_0_300,4.6400625,id10534/1znhoCTZ_SQ/00004.wav,0,48000,id10534,0.0
157672,id10493--m8rWUWniJwI--00004_1500_1800,25.8000625,id10493/m8rWUWniJwI/00004.wav,240000,288000,id10493,0.0
50945,id10905--cevM52fwmh8--00007_300_600,18.1200625,id10905/cevM52fwmh8/00007.wav,48000,96000,id10905,0.0
78737,id11068--N4dL_hAI6TY--00005_300_600,6.4400625,id11068/N4dL_hAI6TY/00005.wav,48000,96000,id11068,0.0
257025,id11240--BKDW2oKzW-A--00009_0_300,5.2400625,id11240/BKDW2oKzW-A/00009.wav,0,48000,id11240,0.0
224568,id10825--tIwNa4-nLmg--00014_0_300,4.7600625,id10825/tIwNa4-nLmg/00014.wav,0,48000,id10825,0.0
128266,id10403--zQb5QQMDfSA--00010_0_300,5.8800625,id10403/zQb5QQMDfSA/00010.wav,0,48000,id10403,0.0
45078,id10757--BdwRqo2bWds--00009_1800_2100,32.2000625,id10757/BdwRqo2bWds/00009.wav,288000,336000,id10757,0.0
87988,id10004--bIZQaEVuATQ--00010_0_300,6.4000625,id10004/bIZQaEVuATQ/00010.wav,0,48000,id10004,0.0
74263,id11228--Ue-lEY6tcUw--00001_0_300,4.7600625,id11228/Ue-lEY6tcUw/00001.wav,0,48000,id11228,0.0
54191,id10146--cfRB26fxHaw--00018_2100_2400,28.7200625,id10146/cfRB26fxHaw/00018.wav,336000,384000,id10146,0.0
97385,id11142--komX0AFGptk--00007_600_900,10.4800625,id11142/komX0AFGptk/00007.wav,96000,144000,id11142,0.0
253791,id11184--Vfr-x0LXW3U--00001_600_900,18.2400625,id11184/Vfr-x0LXW3U/00001.wav,96000,144000,id11184,0.0
83775,id10664--eaMUyQDsq8U--00085_0_300,7.0800625,id10664/eaMUyQDsq8U/00085.wav,0,48000,id10664,0.0
5316,id11235--GEbwhm1jgzY--00007_600_900,21.7600625,id11235/GEbwhm1jgzY/00007.wav,96000,144000,id11235,0.0
186230,id10128--RcfiK_Jp4Uo--00001_0_300,6.4800625,id10128/RcfiK_Jp4Uo/00001.wav,0,48000,id10128,0.0
33030,id11011--8vujq5IUBFA--00020_0_300,6.2400625,id11011/8vujq5IUBFA/00020.wav,0,48000,id11011,0.0
190205,id11099--0Wmbm5f50OA--00089_900_1200,14.0400625,id11099/0Wmbm5f50OA/00089.wav,144000,192000,id11099,0.0
84982,id10678--WjESUQpbh58--00001_0_300,4.1600625,id10678/WjESUQpbh58/00001.wav,0,48000,id10678,0.0
40494,id10945--J9nV0a7yHJo--00017_900_1200,16.3600625,id10945/J9nV0a7yHJo/00017.wav,144000,192000,id10945,0.0
26751,id11051--zLb39TtSjfQ--00011_0_300,30.7600625,id11051/zLb39TtSjfQ/00011.wav,0,48000,id11051,0.0
206498,id10059--qM5FO3hHEbk--00002_0_300,6.4800625,id10059/qM5FO3hHEbk/00002.wav,0,48000,id10059,0.0
43813,id10134--l6yzoNp9MPI--00005_300_600,8.4000625,id10134/l6yzoNp9MPI/00005.wav,48000,96000,id10134,0.0
169400,id10147--Q3zL1cvyMfo--00010_300_600,17.1200625,id10147/Q3zL1cvyMfo/00010.wav,48000,96000,id10147,0.0
45079,id10757--BdwRqo2bWds--00009_2100_2400,32.2000625,id10757/BdwRqo2bWds/00009.wav,336000,384000,id10757,0.0
201431,id10502--Dp2TpU67xwU--00004_0_300,4.8800625,id10502/Dp2TpU67xwU/00004.wav,0,48000,id10502,0.0
189297,id11230--XF6EX3kNcMc--00007_0_300,7.8000625,id11230/XF6EX3kNcMc/00007.wav,0,48000,id11230,0.0
161774,id10391--XwQ-CmoSDP8--00004_0_300,6.6400625,id10391/XwQ-CmoSDP8/00004.wav,0,48000,id10391,0.0
127675,id10686--ioaEcM7ZCuA--00040_1800_2100,26.7200625,id10686/ioaEcM7ZCuA/00040.wav,288000,336000,id10686,0.0
52556,id10628--kDJQ4RI4OXw--00004_0_300,5.7200625,id10628/kDJQ4RI4OXw/00004.wav,0,48000,id10628,0.0
159289,id10788--wBSaoRPfXmo--00001_300_600,6.0000625,id10788/wBSaoRPfXmo/00001.wav,48000,96000,id10788,0.0
65599,id10325--Scm32oiMll4--00001_300_600,6.2800625,id10325/Scm32oiMll4/00001.wav,48000,96000,id10325,0.0
206822,id10182--dTtapg-PH2s--00001_0_300,6.6800625,id10182/dTtapg-PH2s/00001.wav,0,48000,id10182,0.0
145240,id11104--4eStFmZMSkg--00006_300_600,16.8800625,id11104/4eStFmZMSkg/00006.wav,48000,96000,id11104,0.0
49689,id10634--BBA1XZlnmkA--00002_0_300,6.0400625,id10634/BBA1XZlnmkA/00002.wav,0,48000,id10634,0.0
143900,id10040--nmEj7IkWbD4--00002_300_600,9.9200625,id10040/nmEj7IkWbD4/00002.wav,48000,96000,id10040,0.0
251296,id10080--tZe9RtGYPu8--00001_600_900,10.0000625,id10080/tZe9RtGYPu8/00001.wav,96000,144000,id10080,0.0
41660,id10529--aGWlzAkouHM--00004_0_300,4.7600625,id10529/aGWlzAkouHM/00004.wav,0,48000,id10529,0.0
28009,id10244--YD7TfM8yS5I--00004_600_900,9.6800625,id10244/YD7TfM8yS5I/00004.wav,96000,144000,id10244,0.0
166609,id11122--4y5JogtS8Ek--00029_300_600,10.3200625,id11122/4y5JogtS8Ek/00029.wav,48000,96000,id11122,0.0
258872,id11117--52leuMl23jA--00004_600_900,10.1600625,id11117/52leuMl23jA/00004.wav,96000,144000,id11117,0.0
44322,id11124--OyUyaiaMyyU--00006_0_300,9.3600625,id11124/OyUyaiaMyyU/00006.wav,0,48000,id11124,0.0
227690,id10733--tUkikg_7G6A--00001_0_300,4.1200625,id10733/tUkikg_7G6A/00001.wav,0,48000,id10733,0.0
142143,id10203--5ZcElYEtWz4--00003_0_300,5.7200625,id10203/5ZcElYEtWz4/00003.wav,0,48000,id10203,0.0
14045,id10222--dor0pAyHEJc--00005_0_300,4.7600625,id10222/dor0pAyHEJc/00005.wav,0,48000,id10222,0.0
252939,id10425--j0CaA8LPTdc--00004_0_300,32.8000625,id10425/j0CaA8LPTdc/00004.wav,0,48000,id10425,0.0
192271,id10112--vKx61mGVM_A--00004_300_600,6.9200625,id10112/vKx61mGVM_A/00004.wav,48000,96000,id10112,0.0
90669,id10582--xT7i2cpJI9w--00087_900_1200,13.2000625,id10582/xT7i2cpJI9w/00087.wav,144000,192000,id10582,0.0
243215,id10671--jtmH2J2aYYA--00007_0_300,8.5200625,id10671/jtmH2J2aYYA/00007.wav,0,48000,id10671,0.0
251814,id10710--VFyPhJmxazI--00007_600_900,16.6000625,id10710/VFyPhJmxazI/00007.wav,96000,144000,id10710,0.0
146356,id10912--ad3NhT2tA7E--00003_600_900,9.8800625,id10912/ad3NhT2tA7E/00003.wav,96000,144000,id10912,0.0
40148,id11051--QsXUHg-4UJo--00004_300_600,9.3600625,id11051/QsXUHg-4UJo/00004.wav,48000,96000,id11051,0.0
245541,id10425--nNgIsHT482g--00003_0_300,5.4800625,id10425/nNgIsHT482g/00003.wav,0,48000,id10425,0.0
117160,id10499--maPGe4wglNg--00004_0_300,36.6400625,id10499/maPGe4wglNg/00004.wav,0,48000,id10499,0.0
247022,id11158--nkWnMiYxqfA--00005_300_600,13.0400625,id11158/nkWnMiYxqfA/00005.wav,48000,96000,id11158,0.0
84331,id10382--l-EXYid_E_w--00012_300_600,7.7600625,id10382/l-EXYid_E_w/00012.wav,48000,96000,id10382,0.0
57784,id10056--Qz-GecPwRmI--00005_300_600,12.5600625,id10056/Qz-GecPwRmI/00005.wav,48000,96000,id10056,0.0
173695,id10035--KHVJaN5lrq4--00006_0_300,8.1600625,id10035/KHVJaN5lrq4/00006.wav,0,48000,id10035,0.0
100548,id11105--zqijirc45vU--00009_600_900,10.1600625,id11105/zqijirc45vU/00009.wav,96000,144000,id11105,0.0
259548,id10834--NJ4WFWsgj3M--00005_300_600,11.1600625,id10834/NJ4WFWsgj3M/00005.wav,48000,96000,id10834,0.0
239355,id10473--SEAivAmrPaE--00003_300_600,8.6400625,id10473/SEAivAmrPaE/00003.wav,48000,96000,id10473,0.0
127536,id10868--OW2qKgfIhA0--00017_300_600,14.9600625,id10868/OW2qKgfIhA0/00017.wav,48000,96000,id10868,0.0
30622,id10954--kvT9EDVfAP8--00007_600_900,14.1600625,id10954/kvT9EDVfAP8/00007.wav,96000,144000,id10954,0.0
69705,id10867--gviEbYj8sZU--00009_0_300,3.9600625,id10867/gviEbYj8sZU/00009.wav,0,48000,id10867,0.0
252268,id10322--d7-L4Zoa3O8--00003_0_300,6.5200625,id10322/d7-L4Zoa3O8/00003.wav,0,48000,id10322,0.0
226619,id10343--VHJa1y8stE0--00018_0_300,4.5200625,id10343/VHJa1y8stE0/00018.wav,0,48000,id10343,0.0
77375,id11159--y8xHQSoCy8Q--00008_300_600,11.2400625,id11159/y8xHQSoCy8Q/00008.wav,48000,96000,id11159,0.0
233008,id10623--OxsvClqjWbo--00017_600_900,14.7600625,id10623/OxsvClqjWbo/00017.wav,96000,144000,id10623,0.0
193537,id10765--oLomxXHNFL8--00003_1200_1500,30.9600625,id10765/oLomxXHNFL8/00003.wav,192000,240000,id10765,0.0
47657,id10587--5ogrwZ800Uo--00015_600_900,12.6400625,id10587/5ogrwZ800Uo/00015.wav,96000,144000,id10587,0.0
74859,id10796--DpeP_eoj0n4--00002_0_300,6.0000625,id10796/DpeP_eoj0n4/00002.wav,0,48000,id10796,0.0
137151,id10317--gJ6UJ-_ZMlY--00030_300_600,6.1200625,id10317/gJ6UJ-_ZMlY/00030.wav,48000,96000,id10317,0.0
96364,id10945--yeAfGSnnGOM--00002_0_300,6.8800625,id10945/yeAfGSnnGOM/00002.wav,0,48000,id10945,0.0
103217,id10342--I815dVpOdms--00004_1800_2100,22.7600625,id10342/I815dVpOdms/00004.wav,288000,336000,id10342,0.0
200490,id10347--5MV1DyVfJ5g--00010_600_900,30.1200625,id10347/5MV1DyVfJ5g/00010.wav,96000,144000,id10347,0.0
148335,id10729--yVfXlncBQB4--00006_0_300,10.6000625,id10729/yVfXlncBQB4/00006.wav,0,48000,id10729,0.0
116176,id10211--boeT10HjeiQ--00003_0_300,4.0400625,id10211/boeT10HjeiQ/00003.wav,0,48000,id10211,0.0
151500,id10905--cKppgNesTSg--00012_0_300,22.4000625,id10905/cKppgNesTSg/00012.wav,0,48000,id10905,0.0
